class,fpr,tpr,auc
Survivor,1.0,1.0,0.4119293712316968
Sudden Cardiac Death,0.0,0.0,0.4181646168401135
Sudden Cardiac Death,0.006622516556291391,0.0,0.4181646168401135
Sudden Cardiac Death,0.12582781456953643,0.0,0.4181646168401135
Sudden Cardiac Death,0.12582781456953643,0.07142857142857142,0.4181646168401135
Sudden Cardiac Death,0.1986754966887417,0.07142857142857142,0.4181646168401135
Sudden Cardiac Death,0.1986754966887417,0.14285714285714285,0.4181646168401135
Sudden Cardiac Death,0.3443708609271523,0.14285714285714285,0.4181646168401135
Sudden Cardiac Death,0.3443708609271523,0.21428571428571427,0.4181646168401135
Sudden Cardiac Death,0.39072847682119205,0.21428571428571427,0.4181646168401135
Sudden Cardiac Death,0.39072847682119205,0.2857142857142857,0.4181646168401135
Sudden Cardiac Death,0.423841059602649,0.2857142857142857,0.4181646168401135
Sudden Cardiac Death,0.423841059602649,0.35714285714285715,0.4181646168401135
Sudden Cardiac Death,0.5165562913907285,0.35714285714285715,0.4181646168401135
Sudden Cardiac Death,0.5165562913907285,0.42857142857142855,0.4181646168401135
Sudden Cardiac Death,0.5298013245033113,0.42857142857142855,0.4181646168401135
Sudden Cardiac Death,0.5298013245033113,0.5,0.4181646168401135
Sudden Cardiac Death,0.5364238410596026,0.5,0.4181646168401135
Sudden Cardiac Death,0.5364238410596026,0.5714285714285714,0.4181646168401135
Sudden Cardiac Death,0.6357615894039735,0.5714285714285714,0.4181646168401135
Sudden Cardiac Death,0.6357615894039735,0.6428571428571429,0.4181646168401135
Sudden Cardiac Death,0.7019867549668874,0.6428571428571429,0.4181646168401135
Sudden Cardiac Death,0.7019867549668874,0.7142857142857143,0.4181646168401135
Sudden Cardiac Death,0.847682119205298,0.7142857142857143,0.4181646168401135
Sudden Cardiac Death,0.847682119205298,0.7857142857142857,0.4181646168401135
Sudden Cardiac Death,0.9470198675496688,0.7857142857142857,0.4181646168401135
Sudden Cardiac Death,0.9470198675496688,0.8571428571428571,0.4181646168401135
Sudden Cardiac Death,0.9536423841059603,0.8571428571428571,0.4181646168401135
Sudden Cardiac Death,0.9536423841059603,0.9285714285714286,0.4181646168401135
Sudden Cardiac Death,0.9933774834437086,0.9285714285714286,0.4181646168401135
Sudden Cardiac Death,0.9933774834437086,1.0,0.4181646168401135
Sudden Cardiac Death,1.0,1.0,0.4181646168401135
Pump Failure Death,0.0,0.0,0.39256198347107435
Pump Failure Death,0.006993006993006993,0.0,0.39256198347107435
Pump Failure Death,0.07692307692307693,0.0,0.39256198347107435
Pump Failure Death,0.07692307692307693,0.045454545454545456,0.39256198347107435
Pump Failure Death,0.11888111888111888,0.045454545454545456,0.39256198347107435
Pump Failure Death,0.11888111888111888,0.09090909090909091,0.39256198347107435
Pump Failure Death,0.26573426573426573,0.09090909090909091,0.39256198347107435
Pump Failure Death,0.26573426573426573,0.13636363636363635,0.39256198347107435
Pump Failure Death,0.3916083916083916,0.13636363636363635,0.39256198347107435
Pump Failure Death,0.3916083916083916,0.18181818181818182,0.39256198347107435
Pump Failure Death,0.4125874125874126,0.18181818181818182,0.39256198347107435
Pump Failure Death,0.4125874125874126,0.22727272727272727,0.39256198347107435
Pump Failure Death,0.4405594405594406,0.22727272727272727,0.39256198347107435
Pump Failure Death,0.4405594405594406,0.2727272727272727,0.39256198347107435
Pump Failure Death,0.4755244755244755,0.2727272727272727,0.39256198347107435
Pump Failure Death,0.4755244755244755,0.3181818181818182,0.39256198347107435
Pump Failure Death,0.5174825174825175,0.3181818181818182,0.39256198347107435
Pump Failure Death,0.5174825174825175,0.36363636363636365,0.39256198347107435
Pump Failure Death,0.5594405594405595,0.36363636363636365,0.39256198347107435
Pump Failure Death,0.5594405594405595,0.4090909090909091,0.39256198347107435
Pump Failure Death,0.5734265734265734,0.4090909090909091,0.39256198347107435
Pump Failure Death,0.5734265734265734,0.45454545454545453,0.39256198347107435
Pump Failure Death,0.6153846153846154,0.45454545454545453,0.39256198347107435
Pump Failure Death,0.6153846153846154,0.5,0.39256198347107435
Pump Failure Death,0.6643356643356644,0.5,0.39256198347107435
Pump Failure Death,0.6643356643356644,0.5909090909090909,0.39256198347107435
Pump Failure Death,0.7062937062937062,0.5909090909090909,0.39256198347107435
Pump Failure Death,0.7062937062937062,0.6363636363636364,0.39256198347107435
Pump Failure Death,0.7342657342657343,0.6363636363636364,0.39256198347107435
Pump Failure Death,0.7342657342657343,0.6818181818181818,0.39256198347107435
Pump Failure Death,0.7552447552447552,0.6818181818181818,0.39256198347107435
Pump Failure Death,0.7552447552447552,0.7272727272727273,0.39256198347107435
Pump Failure Death,0.8321678321678322,0.7272727272727273,0.39256198347107435
Pump Failure Death,0.8321678321678322,0.7727272727272727,0.39256198347107435
Pump Failure Death,0.8461538461538461,0.7727272727272727,0.39256198347107435
Pump Failure Death,0.8461538461538461,0.8181818181818182,0.39256198347107435
Pump Failure Death,0.8951048951048951,0.8181818181818182,0.39256198347107435
Pump Failure Death,0.8951048951048951,0.9090909090909091,0.39256198347107435
Pump Failure Death,0.9440559440559441,0.9090909090909091,0.39256198347107435
Pump Failure Death,0.9440559440559441,0.9545454545454546,0.39256198347107435
Pump Failure Death,0.9790209790209791,0.9545454545454546,0.39256198347107435
Pump Failure Death,0.9790209790209791,1.0,0.39256198347107435
Pump Failure Death,1.0,1.0,0.39256198347107435
