class,fpr,tpr,auc
Pump Failure Death,0.5314685314685315,0.2727272727272727,0.3518753973299428
Pump Failure Death,0.5314685314685315,0.36363636363636365,0.3518753973299428
Pump Failure Death,0.5874125874125874,0.36363636363636365,0.3518753973299428
Pump Failure Death,0.5874125874125874,0.4090909090909091,0.3518753973299428
Pump Failure Death,0.6993006993006993,0.4090909090909091,0.3518753973299428
Pump Failure Death,0.6993006993006993,0.45454545454545453,0.3518753973299428
Pump Failure Death,0.7132867132867133,0.45454545454545453,0.3518753973299428
Pump Failure Death,0.7132867132867133,0.5454545454545454,0.3518753973299428
Pump Failure Death,0.7692307692307693,0.5454545454545454,0.3518753973299428
Pump Failure Death,0.7692307692307693,0.5909090909090909,0.3518753973299428
Pump Failure Death,0.7762237762237763,0.5909090909090909,0.3518753973299428
Pump Failure Death,0.7762237762237763,0.6363636363636364,0.3518753973299428
Pump Failure Death,0.8041958041958042,0.6363636363636364,0.3518753973299428
Pump Failure Death,0.8041958041958042,0.7727272727272727,0.3518753973299428
Pump Failure Death,0.8671328671328671,0.7727272727272727,0.3518753973299428
Pump Failure Death,0.8671328671328671,0.8636363636363636,0.3518753973299428
Pump Failure Death,0.9230769230769231,0.8636363636363636,0.3518753973299428
Pump Failure Death,0.9230769230769231,0.9090909090909091,0.3518753973299428
Pump Failure Death,0.9370629370629371,0.9090909090909091,0.3518753973299428
Pump Failure Death,0.9370629370629371,0.9545454545454546,0.3518753973299428
Pump Failure Death,0.986013986013986,0.9545454545454546,0.3518753973299428
Pump Failure Death,0.986013986013986,1.0,0.3518753973299428
Pump Failure Death,1.0,1.0,0.3518753973299428
